Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day
PNR_16894,2018/4/19,57,163,78,2,33,6,-0.01057024964641673,2018-04-19 00:00:00
PNR_16686,2012/1/31,96,206,70,1,35,20,-0.0056711108506866115,2012-01-31 00:00:00
PNR_16898,2019/4/17,121,119,105,1,45,13,-0.05238454861962072,2019-04-17 00:00:00
PNR_16725,2014/10/21,111,159,109,3,32,4,0.011988134699442377,2014-10-21 00:00:00
PNR_16727,2015/4/21,217,150,147,7,58,7,-0.03499450138381621,2015-04-21 00:00:00
PNR_16895,2018/7/25,70,152,80,5,19,9,-0.051380725262189175,2018-07-25 00:00:00
PNR_16719,2013/4/23,100,165,87,3,44,8,0.057742227221755586,2013-04-23 00:00:00
PNR_17061,2017/1/31,82,170,90,1,42,4,-0.0350559183563578,2017-01-31 00:00:00
PNR_16720,2013/7/23,115,167,90,4,49,5,-0.008439572900537762,2013-07-23 00:00:00
PNR_16897,2019/1/29,52,102,111,14,22,11,0.01085344392630394,2019-01-29 00:00:00
PNR_16721,2013/10/22,137,193,95,2,49,9,-0.015525131130405878,2013-10-22 00:00:00
PNR_16794,2016/2/2,148,169,102,7,30,18,-0.0435342572230284,2016-02-02 00:00:00
PNR_16899,2019/7/23,62,130,76,2,28,6,0.04574471517297929,2019-07-23 00:00:00
PNR_16718,2013/1/29,110,164,112,8,70,15,-0.028014331488569244,2013-01-29 00:00:00
PNR_16893,2018/1/30,79,163,99,7,38,7,-0.029264322530887288,2018-01-30 00:00:00
PNR_16687,2012/4/24,90,236,100,12,36,9,-0.0013602713460293405,2012-04-24 00:00:00
PNR_16796,2016/7/28,118,193,100,3,30,6,0.0017249570809372285,2016-07-28 00:00:00
PNR_16900,2019/10/23,69,170,105,5,37,3,0.05280532783154368,2019-10-23 00:00:00
PNR_16723,2014/4/22,145,140,109,4,50,5,-0.0687127156251156,2014-04-22 00:00:00
PNW_17276,2017/2/24,36,46,34,15,28,7,0.011677048961568293,2017-02-24 00:00:00
PNW_17233,2014/10/31,53,60,64,12,41,15,0.01569730263968605,2014-10-31 00:00:00
PNW_17234,2015/5/1,73,65,88,6,39,9,-0.011764725681819521,2015-05-01 00:00:00
PNW_17231,2014/5/3,87,73,90,21,33,15,0.011847452503241485,2014-05-05 00:00:00
PNW_17347,2020/2/21,60,89,70,22,32,11,,
PNW_17278,2017/8/6,50,40,40,18,35,7,0.006018609970369626,2017-08-07 00:00:00
PNW_17238,2016/4/29,55,46,49,25,33,5,0.014948304937874468,2016-04-29 00:00:00
PNW_17240,2016/11/6,41,44,32,10,25,9,0.01268388117210395,2016-11-07 00:00:00
PNW_17412,2015/2/20,47,58,37,14,26,8,-0.0009115173373727137,2015-02-20 00:00:00
PNW_17237,2016/2/19,46,65,36,8,49,3,0.011560675339924664,2016-02-19 00:00:00
PNW_17193,2013/8/2,60,76,63,25,41,3,0.0008474446959414461,2013-08-02 00:00:00
PNW_17190,2012/11/2,60,99,72,40,37,6,-0.014358627089525068,2012-11-02 00:00:00
PNW_17232,2014/8/3,81,88,72,19,43,22,-0.011117329539510834,2014-08-04 00:00:00
PNW_17191,2013/2/22,51,86,60,39,40,3,0.014837907511026316,2013-02-22 00:00:00
PNW_17277,2017/5/2,57,44,50,40,40,12,0.0076136022868942286,2017-05-02 00:00:00
PNW_17188,2012/5/3,68,69,63,47,36,8,-0.003557270985264705,2012-05-03 00:00:00
PNW_17230,2014/2/21,48,62,61,23,52,17,-0.006715044321798702,2014-02-21 00:00:00
PNW_17345,2019/5/1,73,44,67,9,37,5,-0.012490761561271936,2019-05-01 00:00:00
PNW_17279,2017/11/3,55,63,47,7,45,3,0.013648823960742185,2017-11-03 00:00:00
PNW_17407,2018/2/23,32,55,29,5,24,6,0.04443580605987108,2018-02-23 00:00:00
PNW_17236,2015/10/30,71,43,55,31,40,4,0.0053823042970269075,2015-10-30 00:00:00
PNW_17189,2012/8/2,82,140,72,43,54,9,-0.003183557655147107,2012-08-02 00:00:00
PNW_17346,2019/11/7,50,46,52,14,36,6,-0.036744527162469336,2019-11-07 00:00:00
PNW_17239,2016/8/2,60,57,43,34,35,5,-0.009056619128341216,2016-08-02 00:00:00
PNW_17229,2013/10/31,79,63,102,17,45,8,-0.027932002557250257,2013-10-31 00:00:00
PNW_17378,2019/8/8,77,56,59,9,39,10,-0.0024728884168468968,2019-08-08 00:00:00
PNW_17235,2015/7/31,53,96,58,11,41,6,0.007181306078368531,2015-07-31 00:00:00
PNW_17341,2018/5/2,51,52,46,8,28,5,-0.0074981067144681566,2018-05-02 00:00:00
PNW_17343,2018/11/10,35,54,53,15,40,7,0.004408267031392078,2018-11-12 00:00:00
PPG_17081,2015/4/16,96,171,63,2,33,2,-0.002288046212370109,2015-04-16 00:00:00
PPG_17203,2014/4/17,94,183,74,1,41,12,0.040859999120925534,2014-04-17 00:00:00
PPG_17321,2018/7/19,130,137,80,9,39,9,-0.003372371057157486,2018-07-19 00:00:00
PPG_17094,2012/10/18,95,145,69,4,25,7,0.0010086165920506485,2012-10-18 00:00:00
PPG_17324,2019/4/18,126,172,116,6,54,6,0.021040985037443786,2019-04-18 00:00:00
PPG_17201,2013/10/17,94,143,69,7,36,9,0.04963301611967763,2013-10-17 00:00:00
PPG_17091,2012/1/19,88,96,70,5,27,6,-0.023804219725540362,2012-01-19 00:00:00
PPG_17418,2013/4/18,105,133,69,1,30,4,0.06231118112022105,2013-04-18 00:00:00
PPG_17325,2019/7/18,133,142,81,11,39,5,0.0033444763537187057,2019-07-18 00:00:00
PPG_17092,2012/4/19,113,170,76,7,23,9,0.02569309178362178,2012-04-19 00:00:00
PPG_17320,2018/4/19,99,177,81,6,63,9,-0.03136322091339738,2018-04-19 00:00:00
PPG_17318,2017/10/19,166,140,85,6,55,10,0.01266832335196999,2017-10-19 00:00:00
PPG_17323,2019/1/17,134,118,102,5,65,13,0.047006043025052735,2019-01-17 00:00:00
PPG_17319,2018/1/18,114,169,86,7,42,9,0.034148503599208624,2018-01-18 00:00:00
PPG_17096,2013/7/18,141,220,79,1,30,3,0.020017846343430627,2013-07-18 00:00:00
PPG_17204,2014/7/17,76,145,68,4,39,5,0.009281324284090342,2014-07-17 00:00:00
PPG_17264,2017/4/20,127,203,82,9,71,7,0.013047645205543246,2017-04-20 00:00:00
PPG_17079,2014/10/16,67,127,84,3,29,5,0.007368431196978832,2014-10-16 00:00:00
PPG_17080,2015/1/16,78,139,91,3,45,7,0.018479257254485185,2015-01-16 00:00:00
PPG_17095,2013/1/14,86,134,79,7,22,10,-0.007529959734409064,2013-01-14 00:00:00
PPG_17202,2014/1/16,85,161,48,2,24,6,-0.015888824477114368,2014-01-16 00:00:00
PPG_17083,2015/10/15,113,168,67,0,78,8,0.01993426271567711,2015-10-15 00:00:00
PPG_17085,2016/4/21,102,197,71,3,58,12,-0.050055979786935656,2016-04-21 00:00:00
PPG_17322,2018/10/18,98,154,91,4,67,9,0.008866643832394328,2018-10-18 00:00:00
PPG_17326,2019/10/17,110,160,115,7,75,5,0.019166096140248445,2019-10-17 00:00:00
PPG_17082,2015/7/16,115,192,73,2,25,6,-0.044110134330950464,2015-07-16 00:00:00
PPG_17093,2012/7/19,132,130,65,1,26,12,0.07457526116707848,2012-07-19 00:00:00
PPG_17084,2016/1/21,104,181,75,2,55,5,-0.01710862416118064,2016-01-21 00:00:00
PPG_17263,2017/1/19,113,160,109,11,93,10,0.008377262779412975,2017-01-19 00:00:00
PPL_17616,2016/4/28,35,62,22,18,27,4,0.01112316442276362,2016-04-28 00:00:00
PPL_17573,2013/8/1,73,77,66,23,22,5,0.0066100360416747606,2013-08-01 00:00:00
PPL_17570,2012/11/8,80,72,51,25,53,6,0.015194390422582416,2012-11-08 00:00:00
PPL_17576,2014/5/1,85,98,82,22,35,8,0.026094781228022116,2014-05-01 00:00:00
PPL_17577,2014/7/31,71,122,72,21,37,16,-0.00422577356566467,2014-07-31 00:00:00
PPL_17311,2018/8/7,56,123,57,18,37,9,-0.0031002463127496327,2018-08-07 00:00:00
PPL_17316,2019/11/5,49,110,72,10,32,9,0.002987704525664548,2019-11-05 00:00:00
PPL_17635,2017/5/4,56,101,54,26,34,7,0.012111613744521188,2017-05-04 00:00:00
PPL_17572,2013/5/2,66,87,51,20,31,7,-0.009621166899659084,2013-05-02 00:00:00
PPL_17574,2013/10/31,97,129,99,40,51,7,-0.004549882424489393,2013-10-31 00:00:00
PPL_17571,2013/2/14,83,88,55,44,60,6,0.0019691290513776942,2013-02-14 00:00:00
PPL_17575,2014/2/6,93,142,77,33,58,7,0.0059780848895127905,2014-02-06 00:00:00
PPL_17072,2018/2/22,49,141,62,34,58,12,-0.01959482366749121,2018-02-22 00:00:00
PPL_17618,2017/2/1,50,107,76,16,20,10,0.0031573079755968787,2017-02-01 00:00:00
PPL_17317,2020/2/14,77,162,98,17,47,36,,
PPL_17617,2016/11/1,24,70,41,18,25,8,-0.009900994498460049,2016-11-01 00:00:00
PPL_17568,2012/5/4,83,98,80,43,40,10,0.003669710981703211,2012-05-04 00:00:00
PPL_17567,2012/2/10,87,135,85,61,50,14,0.02670514901712306,2012-02-10 00:00:00
PPL_17615,2016/2/4,66,148,75,41,43,5,-0.0008176282480162332,2016-02-04 00:00:00
PPL_17685,2015/2/5,86,139,94,52,41,5,0.014241823235186638,2015-02-05 00:00:00
PPL_17651,2014/11/4,97,129,63,33,44,8,-0.005691498010155227,2014-11-04 00:00:00
PPL_17313,2019/2/14,65,107,67,19,64,13,-0.01164673607663258,2019-02-14 00:00:00
PPL_17312,2018/11/1,32,64,38,13,25,3,0.009210549018390024,2018-11-01 00:00:00
PPL_17619,2017/8/3,29,62,35,16,29,5,0.0038501419251493205,2017-08-03 00:00:00
PPL_17315,2019/8/6,43,75,38,9,22,9,0.021049020703486576,2019-08-06 00:00:00
PPL_17579,2015/10/29,56,127,54,34,42,10,0.011071297631782828,2015-10-29 00:00:00
PPL_17650,2015/5/7,53,93,56,48,32,6,0.0005991957268209892,2015-05-07 00:00:00
PPL_17636,2016/8/9,67,82,78,17,34,6,-0.010644088322736668,2016-08-09 00:00:00
PRGO_17060,2014/5/7,157,154,138,11,61,10,-0.08699910457728444,2014-05-07 00:00:00
PRGO_16641,2015/2/7,147,198,120,42,78,5,-0.016497011224187674,2015-02-09 00:00:00
PRGO_16959,2019/8/8,87,123,55,9,18,10,-0.06796116945146358,2019-08-08 00:00:00
PRGO_16638,2019/2/27,145,147,123,33,67,9,-0.025471102069099968,2019-02-27 00:00:00
PRGO_17008,2016/11/10,121,254,94,12,65,39,0.0670578173975589,2016-11-10 00:00:00
PRGO_16757,2012/5/8,130,218,95,12,68,5,-0.03642319159528595,2012-05-08 00:00:00
PRGO_17034,2013/5/7,96,152,74,10,50,10,-0.021457383885413742,2013-05-07 00:00:00
PRGO_16759,2012/11/7,107,117,75,8,40,10,-0.049579622818138325,2012-11-07 00:00:00
PRGO_16635,2018/5/8,86,148,52,7,32,6,-0.035473821071333345,2018-05-08 00:00:00
PRGO_16960,2019/11/6,51,101,36,8,24,2,-0.06722074056832861,2019-11-06 00:00:00
PRGO_16636,2018/8/9,96,200,82,10,68,22,-0.10561946296469882,2018-08-09 00:00:00
PRGO_16760,2013/2/1,89,158,98,8,80,2,0.0474579299739859,2013-02-01 00:00:00
PRGO_17033,2013/8/15,94,149,96,20,60,8,-0.03251068398892898,2013-08-15 00:00:00
PRGO_16640,2014/11/7,83,195,85,18,82,10,0.02150959840737832,2014-11-07 00:00:00
PRGO_16642,2015/8/5,114,223,79,10,80,5,-0.0051930628217250465,2015-08-05 00:00:00
PRGO_17032,2013/10/31,81,138,74,14,48,16,0.07207280846197284,2013-10-31 00:00:00
PRGO_16637,2018/11/8,120,143,65,7,43,18,-0.16316207640563518,2018-11-08 00:00:00
PRGO_16633,2017/11/9,85,181,77,7,43,7,0.08362070407287536,2017-11-09 00:00:00
PRGO_16639,2014/8/14,112,148,106,16,48,10,0.07287100132531599,2014-08-14 00:00:00
PRGO_16634,2018/3/4,137,193,87,4,64,13,-0.0021689397494775164,2018-03-05 00:00:00
PRGO_17009,2016/5/13,153,214,108,10,85,29,-0.007637020419854924,2016-05-13 00:00:00
PRGO_17031,2014/2/6,108,171,123,27,47,7,-0.0442979732529194,2014-02-06 00:00:00
PRGO_17006,2017/8/10,92,236,98,1,45,5,0.15775189329561656,2017-08-10 00:00:00
PRGO_17007,2017/2/27,107,204,96,7,63,17,0.002961032797540675,2017-02-27 00:00:00
PRGO_16857,2016/2/18,174,205,117,9,87,10,-0.10174281503587236,2016-02-18 00:00:00
PRU_17435,2018/2/8,127,152,117,12,36,5,-0.07007287077300173,2018-02-08 00:00:00
PRU_17787,2013/2/7,85,137,106,24,43,13,-0.02751660984173665,2013-02-07 00:00:00
PRU_17447,2015/5/7,95,162,102,29,35,5,0.017562739238952796,2015-05-07 00:00:00
PRU_17783,2012/2/9,83,164,102,20,41,16,-0.01139746334607794,2012-02-09 00:00:00
PRU_17501,2016/5/5,118,125,117,36,36,10,-0.005768910861119303,2016-05-05 00:00:00
PRU_17799,2019/8/1,75,148,88,8,40,2,-0.1008785062381654,2019-08-01 00:00:00
PRU_17441,2013/8/8,95,154,92,22,34,9,0.013103198683864559,2013-08-08 00:00:00
PRU_17445,2014/11/6,97,142,109,28,31,6,-0.04363968870767277,2014-11-06 00:00:00
PRU_17426,2018/8/2,54,168,124,26,25,5,-0.006268081478683074,2018-08-02 00:00:00
PRU_17786,2012/11/8,172,160,200,35,64,20,-0.04748151466141271,2012-11-08 00:00:00
PRU_17450,2016/2/11,150,157,142,26,53,12,-0.09459877910627223,2016-02-11 00:00:00
PRU_17580,2020/2/5,52,105,46,6,30,5,,
PRU_17788,2013/5/2,98,110,93,32,27,9,0.0696693851747785,2013-05-02 00:00:00
PRU_17432,2017/5/4,85,178,69,25,29,9,0.005991831456214847,2017-05-04 00:00:00
PRU_17433,2017/8/3,103,168,125,14,37,7,-0.04304440310136237,2017-08-03 00:00:00
PRU_17448,2015/8/6,97,192,106,35,36,9,0.008902771492588446,2015-08-06 00:00:00
PRU_17442,2014/2/6,95,137,102,21,38,7,-0.00568183285502044,2014-02-06 00:00:00
PRU_17443,2014/5/8,109,164,76,40,33,9,0.029048188254599205,2014-05-08 00:00:00
PRU_17444,2014/8/7,93,153,70,18,36,9,-0.0018481694961171022,2014-08-07 00:00:00
PRU_17446,2015/2/5,100,126,98,23,35,22,-0.05720365164274078,2015-02-05 00:00:00
PRU_17502,2016/8/4,104,146,132,32,28,6,-0.043466909017242816,2016-08-04 00:00:00
PRU_17785,2012/8/2,109,155,105,23,31,11,0.05170237473313954,2012-08-02 00:00:00
PRU_17431,2017/2/9,113,164,88,25,35,4,0.03012733446273308,2017-02-09 00:00:00
PRU_17681,2019/2/7,71,149,70,7,22,9,-0.022802749162898373,2019-02-07 00:00:00
PRU_17427,2018/11/8,51,161,79,9,27,7,-0.036945090182790234,2018-11-08 00:00:00
PRU_17679,2019/11/5,74,128,79,12,46,3,-0.025925893632192443,2019-11-05 00:00:00
PRU_17436,2018/5/3,118,147,111,24,34,4,-0.035858982143991636,2018-05-03 00:00:00
PRU_17676,2013/11/7,131,139,121,19,45,9,0.02408608874742213,2013-11-07 00:00:00
PRU_17784,2012/5/3,122,153,78,18,34,2,-0.10059070219163567,2012-05-03 00:00:00
PSX_17626,2014/1/29,50,117,60,1,30,7,-0.011987233669813913,2014-01-29 00:00:00
PSX_17627,2014/4/30,67,138,79,6,54,12,-0.006328343633395517,2014-04-30 00:00:00
PSX_17624,2013/7/31,97,102,79,6,39,14,0.05182142493651965,2013-07-31 00:00:00
PSX_17355,2019/7/26,61,107,105,5,46,11,0.007384070121624786,2019-07-26 00:00:00
PSX_17285,2015/10/30,79,146,81,3,48,4,0.03031358020746344,2015-10-30 00:00:00
PSX_17283,2015/4/30,63,122,92,1,23,11,-0.020864227671682056,2015-04-30 00:00:00
PSX_17280,2014/7/30,77,128,100,2,30,6,-0.009094215943963424,2014-07-30 00:00:00
PSX_17621,2012/10/31,76,148,96,14,34,15,-0.007157897949218728,2012-10-31 00:00:00
PSX_17290,2017/2/3,71,116,117,7,35,7,-0.013571944011071424,2017-02-03 00:00:00
PSX_17622,2013/1/30,93,148,69,14,31,13,0.014696012653990119,2013-01-30 00:00:00
PSX_17348,2017/10/27,68,116,73,4,35,9,0.008883500283864088,2017-10-27 00:00:00
PSX_17357,2020/1/31,74,139,92,3,37,17,-0.052276742289017686,2020-01-31 00:00:00
PSX_17289,2016/10/28,88,126,91,7,54,12,0.0017502111937404141,2016-10-28 00:00:00
PSX_17623,2013/5/1,72,137,84,4,39,10,-0.02100086264104606,2013-05-01 00:00:00
PSX_17422,2012/8/1,72,189,77,1,46,17,0.017819202415758628,2012-08-01 00:00:00
PSX_17292,2017/8/1,64,158,85,7,31,14,0.02244772839902054,2017-08-01 00:00:00
PSX_17349,2018/2/2,55,122,79,8,48,8,-0.03817170782096901,2018-02-02 00:00:00
PSX_17291,2017/4/28,74,157,96,2,58,12,0.019346501573287656,2017-04-28 00:00:00
PSX_17356,2019/10/25,82,85,70,3,57,27,0.0342583477322671,2019-10-25 00:00:00
PSX_17350,2018/4/27,63,103,96,4,37,10,-0.010487027554035187,2018-04-27 00:00:00
PSX_17288,2016/7/29,86,130,88,12,43,8,-0.0024918352971311513,2016-07-29 00:00:00
PSX_17352,2018/10/26,97,143,77,11,49,13,0.009747173370848516,2018-10-26 00:00:00
PSX_17354,2019/4/30,81,102,97,6,38,9,-0.011430410657598422,2019-04-30 00:00:00
PSX_17281,2014/10/30,78,159,110,4,79,15,0.013221653937692368,2014-10-30 00:00:00
PSX_17284,2015/7/31,70,122,81,4,39,13,0.0048027962617125395,2015-07-31 00:00:00
PSX_17625,2013/10/30,70,172,88,7,52,7,0.01699413747517231,2013-10-30 00:00:00
PSX_17282,2015/1/29,97,159,86,11,37,9,0.030861496644550623,2015-01-29 00:00:00
PVH_18420,2013/3/28,131,249,86,4,88,22,-0.05301891398522318,2013-03-28 00:00:00
PVH_18421,2012/11/28,50,120,56,4,68,6,0.06560525307788367,2012-11-28 00:00:00
PVH_18220,2014/12/4,82,138,71,6,74,7,-0.01382637620261862,2014-12-04 00:00:00
PVH_18418,2013/9/10,99,176,80,5,47,4,-0.05639237691183874,2013-09-10 00:00:00
PVH_18218,2014/6/5,83,127,68,3,85,5,-0.08103762573789353,2014-06-05 00:00:00
PVH_18363,2016/5/26,73,181,71,3,48,5,0.04341535618816672,2016-05-26 00:00:00
PVH_18372,2019/3/28,61,172,58,1,37,6,0.14762379688596305,2019-03-28 00:00:00
PVH_18388,2017/5/25,69,184,71,1,47,5,0.04841241079070335,2017-05-25 00:00:00
PVH_18360,2015/8/27,88,183,67,3,40,7,0.06039120226220041,2015-08-27 00:00:00
PVH_18424,2012/3/28,59,154,60,2,86,4,-0.013027482471336005,2012-03-28 00:00:00
PVH_18368,2017/11/30,50,175,62,1,62,3,-0.018885783501659592,2017-11-30 00:00:00
PVH_18371,2018/8/30,80,205,58,3,51,5,-0.09574264489251304,2018-08-30 00:00:00
PVH_18359,2015/6/2,64,191,76,5,40,13,0.0707871227656891,2015-06-02 00:00:00
PVH_18361,2015/12/3,101,183,89,1,38,6,-0.11094453753555188,2015-12-03 00:00:00
PVH_18375,2019/11/26,101,171,88,3,56,8,-0.005269425031301123,2019-11-26 00:00:00
PVH_18387,2018/11/30,105,163,62,4,45,6,0.006741418564221169,2018-11-30 00:00:00
PVH_18423,2012/5/24,70,181,86,7,59,6,0.06475370723774798,2012-05-24 00:00:00
PVH_18605,2013/12/10,55,80,38,2,46,4,0.03484261791868937,2013-12-10 00:00:00
PVH_18362,2016/3/24,94,149,85,4,28,9,0.07600141356674084,2016-03-24 00:00:00
PVH_18419,2013/6/13,50,171,77,4,43,5,0.10172537579979067,2013-06-13 00:00:00
PVH_18364,2016/8/25,72,214,72,3,54,4,-0.013324728471867052,2016-08-25 00:00:00
PVH_18369,2018/3/29,63,232,60,4,38,10,0.051451105287442456,2018-03-29 00:00:00
PVH_18221,2015/3/26,82,179,84,4,54,8,0.005094672551340551,2015-03-26 00:00:00
PVH_18217,2014/3/26,97,170,68,4,63,4,0.0356503224322029,2014-03-26 00:00:00
PVH_18374,2019/8/29,74,178,81,1,59,4,0.061897447590685724,2019-08-29 00:00:00
PVH_18422,2012/8/28,77,180,86,7,80,8,0.04836703449677948,2012-08-28 00:00:00
PVH_18370,2018/5/31,38,190,65,5,33,4,0.028938906752411512,2018-05-31 00:00:00
PVH_18373,2019/5/30,90,195,81,3,43,5,-0.14871538676302742,2019-05-30 00:00:00
PWR_18557,2015/11/5,118,128,140,30,50,26,0.03909768167757943,2015-11-05 00:00:00
PWR_18524,2014/11/5,74,103,120,34,28,17,0.006969683098070556,2014-11-05 00:00:00
PWR_18522,2014/5/1,79,123,151,20,42,8,-0.0031179312402956905,2014-05-01 00:00:00
PWR_18513,2012/2/22,143,165,113,40,48,18,-0.023864177875877246,2012-02-22 00:00:00
PWR_18518,2013/5/2,57,126,90,8,34,5,0.059585443217131,2013-05-02 00:00:00
PWR_18527,2015/8/5,165,96,145,28,56,22,-0.15440904958415547,2015-08-05 00:00:00
PWR_18515,2012/8/2,83,116,95,9,53,9,0.06497556904479174,2012-08-02 00:00:00
PWR_18523,2014/7/31,64,120,137,11,33,8,-0.04232197570985874,2014-07-31 00:00:00
PWR_18558,2016/2/25,168,124,149,33,44,41,0.07559393001760895,2016-02-25 00:00:00
PWR_18517,2013/2/21,91,142,131,18,41,9,0.010661021709884588,2013-02-21 00:00:00
PWR_18525,2015/2/19,89,57,126,18,34,15,0.007828504293904137,2015-02-19 00:00:00
PWR_18345,2019/2/21,78,166,132,16,40,23,-0.011745432887378835,2019-02-21 00:00:00
PWR_18347,2019/8/1,134,106,140,35,44,17,-0.05104222182985596,2019-08-01 00:00:00
PWR_18342,2018/5/3,75,187,110,15,33,22,0.038098139216097726,2018-05-03 00:00:00
PWR_18526,2015/4/30,142,104,141,22,58,18,-0.02594341138296397,2015-04-30 00:00:00
PWR_18394,2017/5/7,111,168,112,34,26,11,-0.002028388821466276,2017-05-08 00:00:00
PWR_18393,2017/8/5,73,141,112,15,38,8,-0.00575339957459331,2017-08-07 00:00:00
PWR_18599,2016/5/5,81,125,132,26,56,13,-0.0025839564046789,2016-05-05 00:00:00
PWR_18348,2019/10/31,90,166,105,8,58,13,0.001667453444200051,2019-10-31 00:00:00
PWR_18516,2012/10/31,79,118,107,15,46,5,0.09872880873067813,2012-10-31 00:00:00
PWR_18341,2018/2/22,85,132,116,16,32,9,0.030424838365343158,2018-02-22 00:00:00
PWR_18598,2016/8/4,148,121,137,28,47,17,-0.0774980058002307,2016-08-04 00:00:00
PWR_18521,2014/2/20,66,112,125,17,34,15,0.07601254072872843,2014-02-20 00:00:00
PWR_18514,2012/5/3,109,134,134,11,45,7,0.038444581153220365,2012-05-03 00:00:00
PWR_18343,2018/8/2,79,146,97,17,27,15,0.029618832299859843,2018-08-02 00:00:00
PWR_18395,2017/2/21,88,160,126,26,45,29,0.0330289872931866,2017-02-21 00:00:00
PWR_18519,2013/8/1,57,118,111,13,31,4,0.049608353233859585,2013-08-01 00:00:00
PWR_18520,2013/10/31,74,122,124,15,30,7,0.014779933488185069,2013-10-31 00:00:00
PX_17550,2015/4/29,112,152,62,17,46,6,,
PX_17593,2017/7/27,86,157,83,11,47,9,0.0,2018-03-15 00:00:00
PX_17597,2018/7/26,93,153,98,29,41,6,0.015801393763852367,2018-07-26 00:00:00
PX_17772,2012/7/25,108,104,50,14,38,8,,
PX_17551,2015/7/29,131,150,73,15,41,9,0.0,2018-03-15 00:00:00
PX_17771,2012/4/25,90,102,51,22,29,8,,
PX_17545,2014/1/29,78,127,68,26,48,8,,
PX_17590,2016/10/27,108,147,71,17,38,13,0.0,2018-03-15 00:00:00
PX_17789,2012/10/24,117,75,47,12,48,7,,
PX_17549,2015/1/28,112,128,113,15,62,3,,
PX_17552,2015/10/29,102,129,85,8,44,1,0.0,2018-03-15 00:00:00
PX_17595,2018/1/25,80,153,93,8,48,9,0.0,2018-03-15 00:00:00
PX_17591,2017/1/26,93,148,79,12,48,11,0.0,2018-03-15 00:00:00
PX_17547,2014/7/23,74,149,66,12,53,9,,
PX_17773,2013/1/23,87,109,49,10,38,5,,
PX_17553,2016/1/29,132,135,68,12,76,4,0.0,2018-03-15 00:00:00
PX_17652,2016/4/29,100,147,90,11,96,4,0.0,2018-03-15 00:00:00
PX_17592,2017/4/27,103,168,111,13,44,11,0.0,2018-03-15 00:00:00
PX_17770,2012/1/25,119,118,42,18,22,6,,
PX_17548,2014/10/29,116,121,108,7,57,8,,
PX_17774,2013/4/24,100,70,54,10,41,6,,
PX_17594,2017/10/27,101,134,85,17,28,10,0.0,2018-03-15 00:00:00
PX_17544,2013/10/30,86,100,58,10,29,4,,
PX_17543,2013/7/24,81,78,61,15,40,6,,
PXD_17272,2017/8/2,135,112,92,6,48,8,-0.1077357208083728,2017-08-02 00:00:00
PXD_17408,2017/5/5,74,146,95,4,56,8,0.02402943675788105,2017-05-05 00:00:00
PXD_17340,2020/2/20,44,151,81,7,63,11,,
PXD_17172,2012/8/1,71,103,100,2,51,11,0.059009404479383624,2012-08-01 00:00:00
PXD_17339,2019/11/5,53,150,65,8,55,5,-0.0014699173293463152,2019-11-05 00:00:00
PXD_17218,2014/5/7,70,123,91,2,52,8,0.0508782660987468,2014-05-07 00:00:00
PXD_17275,2018/5/3,50,136,80,17,48,9,-0.021341630939380463,2018-05-03 00:00:00
PXD_17175,2013/2/14,44,80,83,2,54,5,0.025954566583168196,2013-02-14 00:00:00
PXD_17220,2014/11/5,77,148,115,12,69,20,-0.04449727980102758,2014-11-05 00:00:00
PXD_17223,2015/8/5,99,160,97,8,46,8,0.006168362026530483,2015-08-05 00:00:00
PXD_17228,2016/11/2,65,124,112,5,50,5,-0.05360002698133648,2016-11-02 00:00:00
PXD_17336,2019/2/14,53,196,73,15,56,8,-0.01966423554092489,2019-02-14 00:00:00
PXD_17273,2017/11/2,73,139,113,6,47,7,-0.04007272923315197,2017-11-02 00:00:00
PXD_17335,2018/11/7,65,135,83,12,55,7,0.08880960181773956,2018-11-07 00:00:00
PXD_17334,2018/8/8,81,125,96,17,36,4,0.007825434945398113,2018-08-08 00:00:00
PXD_17174,2012/11/1,77,117,93,2,59,13,0.03492659497130113,2012-11-01 00:00:00
PXD_17227,2016/7/29,77,144,91,13,83,18,0.031928489605494326,2016-07-29 00:00:00
PXD_17338,2019/8/7,43,64,56,4,50,4,0.015802992958785508,2019-08-07 00:00:00
PXD_17170,2012/5/3,70,110,61,3,56,2,-0.015802546066601364,2012-05-03 00:00:00
PXD_17271,2017/2/8,83,180,99,16,85,6,0.03846811000248307,2017-02-08 00:00:00
PXD_17167,2012/2/7,70,90,82,9,48,9,0.024683191442032903,2012-02-07 00:00:00
PXD_17177,2013/5/2,55,101,97,5,59,9,0.06169619452448428,2013-05-02 00:00:00
PXD_17274,2018/2/7,83,164,73,9,54,6,0.012934751592260652,2018-02-07 00:00:00
PXD_17225,2016/2/11,80,151,103,9,78,14,0.01801635323079509,2016-02-11 00:00:00
PXD_17226,2016/4/26,67,155,106,10,41,11,0.07726384762444005,2016-04-26 00:00:00
PXD_17216,2013/8/1,73,120,113,4,53,7,0.1252907733128148,2013-08-01 00:00:00
