Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26,nearest_day_return,nearest_day
UDR_20758,2015/2/3,15,111,43,6,39,5,798,36,67,93,86,5,38,10,468,384,0.0030048765771160113,2015-02-03 00:00:00
UDR_20983,2013/7/30,18,37,24,1,15,4,210,36,38,44,41,1,11,3,210,174,0.0019646065053702255,2013-07-30 00:00:00
UDR_20867,2017/7/30,14,36,20,2,21,7,306,42,77,61,77,2,12,2,456,354,-0.005849428891694597,2017-07-31 00:00:00
UDR_20759,2015/4/28,16,61,30,4,14,3,516,84,80,109,104,9,58,5,690,390,0.005943445443483242,2015-04-28 00:00:00
UDR_20865,2017/1/31,16,57,21,0,33,4,474,48,116,92,138,3,45,10,558,300,0.008657986258282957,2017-01-31 00:00:00
UDR_20862,2016/4/27,18,54,25,0,24,2,714,66,52,96,65,4,50,4,462,234,-0.022148373774018904,2016-04-27 00:00:00
UDR_20757,2014/10/29,18,69,23,3,35,3,534,24,32,46,36,0,18,2,186,84,-0.0013522315173049027,2014-10-29 00:00:00
ULTA_20832,2017/3/9,10,131,29,2,18,4,624,36,46,118,47,0,28,2,486,306,-0.0061713152049148725,2017-03-09 00:00:00
ULTA_20734,2015/12/3,18,104,23,2,14,2,420,108,59,128,38,0,25,0,384,228,-0.002018112906264524,2015-12-03 00:00:00
ULTA_20732,2015/5/29,12,107,21,1,17,0,486,42,65,164,47,2,33,1,516,342,-0.023357068250344115,2015-05-29 00:00:00
ULTA_20838,2018/8/31,11,99,21,1,19,0,462,78,63,183,48,0,36,2,606,276,0.06378624485208627,2018-08-31 00:00:00
ULTA_20725,2013/9/12,9,117,21,1,11,2,624,36,47,109,60,3,24,3,402,294,-0.01957713320581833,2013-09-12 00:00:00
ULTA_20728,2014/6/10,4,93,21,1,17,1,444,12,71,180,64,1,39,1,534,318,-0.0011708944997972368,2014-06-10 00:00:00
ULTA_20727,2014/3/13,9,111,24,2,28,3,606,18,73,127,47,0,40,1,504,258,-0.02057114854988074,2014-03-13 00:00:00
ULTA_20735,2016/3/11,13,128,24,1,15,3,492,84,77,172,37,1,19,0,528,312,0.17277676622188398,2016-03-11 00:00:00
ULTA_20837,2018/5/31,12,94,18,2,7,2,516,36,63,156,38,0,23,2,504,252,-0.025919173805303508,2018-05-31 00:00:00
ULTA_20733,2015/8/27,12,120,21,1,13,1,480,42,71,147,49,0,38,0,426,300,0.013856389744510532,2015-08-27 00:00:00
ULTA_20931,2019/8/29,27,189,34,4,28,8,858,84,55,122,47,0,23,1,426,162,0.0213996223128774,2019-08-29 00:00:00
ULTA_20948,2013/3/14,15,144,27,1,41,7,774,60,58,89,43,0,22,3,312,264,0.010058348431814412,2013-03-14 00:00:00
ULTA_20947,2013/6/11,15,111,23,3,15,3,522,48,36,86,42,1,25,1,456,150,-0.02840973771234812,2013-06-11 00:00:00
ULTA_20833,2017/5/25,8,93,26,2,17,1,420,54,72,169,46,2,41,1,672,300,0.0446686333573838,2017-05-25 00:00:00
ULTA_20831,2016/12/1,7,87,16,1,12,3,432,42,48,148,39,2,34,2,414,384,-0.008053935791486055,2016-12-01 00:00:00
ULTA_20841,2019/5/30,12,131,23,1,13,2,522,54,47,137,46,1,32,0,444,288,0.01984035764133352,2019-05-30 00:00:00
ULTA_20731,2015/3/12,15,115,25,1,20,3,516,66,54,155,42,0,34,0,534,252,0.02014652349317036,2015-03-12 00:00:00
ULTA_20830,2016/8/26,14,107,26,1,22,5,528,66,47,169,39,0,56,3,630,246,-0.06115308659796648,2016-08-26 00:00:00
ULTA_20641,2012/11/29,12,81,30,1,21,1,390,24,43,72,31,0,34,1,330,222,-0.011041521271584087,2012-11-29 00:00:00
ULTA_20836,2018/3/16,28,150,25,8,28,4,642,96,60,166,38,0,23,3,534,240,0.07635590152211114,2018-03-16 00:00:00
ULTA_20730,2014/12/5,17,74,17,3,6,0,312,36,47,134,30,2,31,1,348,216,0.03189122160297009,2014-12-05 00:00:00
ULTA_20639,2012/6/5,10,158,35,1,28,3,588,72,26,57,29,0,22,1,264,132,0.0126317803491236,2012-06-05 00:00:00
ULTA_20729,2014/9/12,6,81,19,1,14,4,390,30,79,154,69,1,33,3,630,282,0.178600691764097,2014-09-12 00:00:00
ULTA_20726,2013/12/5,14,106,30,7,14,1,606,30,58,98,64,2,20,2,618,240,-0.04437968260409742,2013-12-05 00:00:00
ULTA_20829,2016/5/27,5,61,23,2,7,2,426,60,68,111,58,3,34,4,564,228,0.09106645717042404,2016-05-27 00:00:00
ULTA_20839,2018/12/7,12,83,23,1,7,1,498,36,49,163,30,0,29,0,384,414,-0.131264544737286,2018-12-07 00:00:00
ULTA_20638,2012/3/8,12,107,37,2,36,2,822,24,46,94,28,2,45,0,210,126,0.015354851026349703,2012-03-08 00:00:00
UNH_21219,2017/1/17,16,73,22,5,21,6,486,18,58,126,59,9,33,3,432,198,-0.007045731570745174,2017-01-17 00:00:00
UNH_21304,2015/7/16,8,77,23,7,17,6,702,36,61,123,53,2,36,3,552,252,-0.007389164950467153,2015-07-16 00:00:00
UNH_21292,2019/10/15,14,96,26,1,15,5,522,36,79,153,60,6,18,5,570,306,0.08159934855988826,2019-10-15 00:00:00
UNH_21295,2019/1/15,8,95,16,3,20,1,528,36,72,131,72,13,24,4,456,324,0.035515591571804166,2019-01-15 00:00:00
UNH_21308,2014/7/17,9,90,22,3,19,3,606,36,60,117,59,4,43,2,570,246,0.016117459881691554,2014-07-17 00:00:00
UNH_21293,2019/7/18,18,114,14,4,18,4,558,54,84,117,50,10,19,5,468,210,-0.022688872797489767,2019-07-18 00:00:00
UNH_21143,2012/10/16,17,83,17,3,19,2,498,18,53,123,73,15,46,1,468,330,-0.010610551270518465,2012-10-16 00:00:00
UNH_21291,2020/1/15,9,117,19,3,25,3,612,36,65,117,54,6,53,3,438,324,0.028344482738467788,2020-01-15 00:00:00
UNH_21315,2012/4/19,13,85,18,9,17,11,534,30,70,60,45,2,21,4,294,192,0.024249815021788024,2012-04-19 00:00:00
UNH_21145,2015/10/15,9,88,19,3,13,2,522,42,56,134,78,7,27,5,384,192,-0.015564852384934212,2015-10-15 00:00:00
UNH_21146,2016/1/19,10,96,21,5,15,6,756,54,86,111,52,10,21,3,480,336,0.030291985811992994,2016-01-19 00:00:00
UNH_21222,2018/1/16,9,84,24,3,16,4,732,60,59,152,69,6,41,4,810,330,0.01863188645122427,2018-01-16 00:00:00
UNH_21312,2013/7/18,14,96,16,4,17,5,660,24,66,124,66,3,41,15,600,348,0.06522723049767087,2013-07-18 00:00:00
UNH_21306,2015/1/21,14,95,16,4,17,3,666,42,49,123,66,5,20,3,456,138,0.035031214277845946,2015-01-21 00:00:00
UNH_21221,2017/7/18,13,121,19,3,16,6,702,30,58,154,60,5,35,4,624,306,0.002683123067472648,2017-07-18 00:00:00
UNH_21307,2014/10/16,13,58,22,7,10,4,510,60,49,113,52,7,39,2,468,234,0.03931348081266784,2014-10-16 00:00:00
UNH_21218,2016/10/18,6,84,18,2,15,7,558,24,60,120,60,8,53,0,498,306,0.06903745746469081,2016-10-18 00:00:00
UNH_21297,2018/7/17,12,115,25,2,27,0,906,66,84,144,56,6,31,7,690,306,-0.0260332220958277,2018-07-17 00:00:00
UNH_21294,2019/4/16,25,128,22,5,20,5,666,66,84,151,95,7,37,10,756,348,-0.04013896766667857,2019-04-16 00:00:00
UNH_21220,2017/4/18,14,98,20,2,15,5,510,48,61,158,57,10,27,0,690,270,0.008434045483204809,2017-04-18 00:00:00
UNH_21313,2013/4/18,15,71,17,4,22,6,504,36,84,109,94,10,33,6,576,378,-0.03772368529158976,2013-04-18 00:00:00
UNH_21144,2013/1/17,21,65,40,6,36,7,486,96,35,122,81,6,28,1,408,288,0.013790564304343444,2013-01-17 00:00:00
UNH_21217,2016/7/19,13,67,20,4,17,4,606,60,81,138,52,14,26,4,426,324,0.013072798137766515,2016-07-19 00:00:00
UNH_21314,2012/7/19,18,89,18,7,24,9,504,60,69,96,97,7,39,6,270,348,-0.024134815128324827,2012-07-19 00:00:00
UNH_21305,2015/4/16,8,60,18,1,14,0,432,6,48,188,65,2,32,11,696,114,0.036481408032987606,2015-04-16 00:00:00
UNH_21216,2016/4/19,15,101,30,5,22,4,708,72,62,134,55,2,22,2,498,216,0.02104688594625026,2016-04-19 00:00:00
UNH_21299,2017/10/17,10,104,24,6,22,2,780,60,73,169,64,14,56,3,828,228,0.05533127645064129,2017-10-17 00:00:00
UNH_21316,2012/1/19,12,108,26,7,20,6,678,96,34,95,62,4,20,4,408,222,-0.03003335137429175,2012-01-19 00:00:00
UNH_21310,2014/1/16,15,59,19,11,16,5,540,42,47,128,100,8,34,11,354,408,-0.02779254814857701,2014-01-16 00:00:00
UNM_21112,2014/8/3,26,86,17,6,11,1,384,60,85,151,92,9,32,1,456,360,0.014497091406130203,2014-08-04 00:00:00
UNM_21177,2017/4/27,19,107,30,12,10,2,444,60,72,142,57,14,24,1,516,258,-0.0017047055302461533,2017-04-27 00:00:00
UNM_21365,2013/2/6,45,105,23,9,7,2,432,138,74,98,84,17,22,5,282,324,0.015319174908577038,2013-02-06 00:00:00
UNM_21363,2013/8/6,54,111,34,15,14,5,378,126,93,95,110,5,12,9,258,414,-0.04420397110593677,2013-08-06 00:00:00
UNM_21179,2017/10/27,34,91,28,10,9,3,318,78,41,73,46,4,6,0,234,120,-0.00906857244414927,2017-10-27 00:00:00
UNM_21180,2018/2/1,30,114,35,16,19,1,420,84,64,112,73,19,35,1,348,264,0.001692050289745506,2018-02-01 00:00:00
UNM_21182,2018/7/31,36,77,35,11,15,2,300,54,122,123,144,47,48,5,420,486,0.010170294751062237,2018-07-31 00:00:00
UNM_21184,2019/2/6,41,96,29,8,11,1,330,150,67,104,44,9,32,5,306,282,0.052464680509469286,2019-02-06 00:00:00
UNM_21050,2012/5/2,49,79,30,12,9,1,336,150,124,57,88,40,21,5,270,462,-0.035819654355948694,2012-05-02 00:00:00
UNM_21114,2015/2/4,30,100,25,7,15,1,366,72,60,126,97,15,26,6,366,336,-0.015197567684205215,2015-02-04 00:00:00
UNM_21175,2016/10/27,52,134,39,14,16,3,606,126,81,104,82,12,53,4,354,234,0.02463190655158054,2016-10-27 00:00:00
UNM_21181,2018/5/2,37,105,29,14,18,1,330,78,80,87,111,41,44,4,366,360,-0.169519884925161,2018-05-02 00:00:00
UNM_21187,2019/10/30,47,98,28,12,5,1,378,132,81,100,70,14,33,6,486,384,-0.043205632247509285,2019-10-30 00:00:00
UNM_21118,2016/2/3,39,95,23,7,3,4,432,114,100,68,89,9,16,11,318,348,-0.02113702304729104,2016-02-03 00:00:00
UNM_21051,2012/8/2,67,97,42,22,21,2,390,150,64,56,88,11,20,2,156,462,0.0053763644848821,2012-08-02 00:00:00
UNM_21049,2012/2/7,57,116,40,26,10,4,438,120,88,51,67,30,26,6,324,354,-0.0376321101058752,2012-02-07 00:00:00
UNM_21364,2013/5/2,46,103,31,13,11,2,396,132,94,70,79,11,27,7,270,408,0.012881868991053258,2013-05-02 00:00:00
UNM_21110,2014/2/5,34,93,26,12,6,1,276,72,66,131,95,29,19,6,444,426,0.0169329296985401,2014-02-05 00:00:00
UNM_21111,2014/5/8,32,94,27,6,11,1,330,54,49,118,77,18,28,1,300,384,0.012195117800056554,2014-05-08 00:00:00
UNM_21178,2017/7/28,22,94,17,11,5,3,282,66,48,103,51,16,22,2,306,246,0.028075983668622184,2017-07-28 00:00:00
UNM_21176,2017/2/2,27,118,15,14,7,1,444,78,34,51,21,4,17,4,186,114,0.002621781312750926,2017-02-02 00:00:00
UNM_21188,2020/2/5,45,96,26,10,6,3,402,108,55,87,45,10,16,0,342,294,,
UNM_21113,2014/10/31,31,77,23,4,6,1,312,42,84,115,82,12,33,3,546,396,0.0,2014-10-31 00:00:00
UNM_21183,2018/10/25,29,82,29,13,7,1,348,90,52,114,71,12,29,3,288,282,0.0258823843563305,2018-10-25 00:00:00
UNM_21186,2019/7/31,39,89,24,16,5,2,420,144,80,136,91,16,21,2,564,510,-0.02591458822842552,2019-07-31 00:00:00
UNM_21116,2015/7/30,38,81,30,14,8,3,354,96,77,90,58,17,39,6,324,402,-0.03630540959931017,2015-07-30 00:00:00
UNM_21119,2016/4/28,37,106,30,8,8,3,438,132,50,78,59,3,11,1,180,234,0.005856425748345329,2016-04-28 00:00:00
UNP_20609,2014/4/18,70,132,30,6,22,16,666,192,108,161,85,19,43,16,522,318,0.010285336705038395,2014-04-21 00:00:00
UNP_20614,2015/7/23,64,100,23,3,25,4,510,324,179,189,106,20,64,14,456,486,-0.05692053174880207,2015-07-23 00:00:00
UNP_20815,2019/4/18,48,93,24,7,20,2,402,96,108,188,77,3,30,9,294,426,0.043596437476552515,2019-04-18 00:00:00
UNP_20817,2019/10/17,43,110,16,2,32,4,414,144,125,203,84,23,73,8,330,462,0.002265599918674699,2019-10-17 00:00:00
UNP_20611,2014/10/23,48,114,31,3,12,6,672,186,89,141,101,7,28,6,582,366,0.05025269245658071,2014-10-23 00:00:00
UNP_21288,2013/1/24,87,151,21,6,20,10,780,216,93,111,98,25,52,5,492,378,-0.011156333191962629,2013-01-24 00:00:00
UNP_20813,2018/7/19,46,84,14,1,17,2,474,96,118,163,73,13,41,3,336,438,-0.005946876728429196,2018-07-19 00:00:00
UNP_21284,2012/1/19,53,146,24,6,27,8,846,114,88,103,76,9,38,10,444,360,0.02148971605271988,2012-01-19 00:00:00
UNP_20700,2018/1/25,35,90,22,6,37,5,588,138,118,146,114,16,53,11,450,474,-0.05375732138711786,2018-01-25 00:00:00
UNP_20816,2019/7/18,33,101,13,4,23,4,348,90,103,191,72,2,35,4,408,486,0.058948628188059786,2019-07-18 00:00:00
UNP_20701,2018/4/26,40,98,23,3,19,3,372,96,77,141,59,3,31,4,300,270,-0.028516867208832505,2018-04-26 00:00:00
UNP_20615,2015/10/22,57,102,14,1,26,3,516,324,143,179,110,12,58,16,420,570,0.038539753056249904,2015-10-22 00:00:00
UNP_20606,2013/7/18,72,145,19,4,21,10,636,228,74,77,82,8,34,8,348,198,0.01052109225719633,2013-07-18 00:00:00
UNP_20607,2013/10/17,69,154,28,4,19,6,636,156,80,133,71,13,48,11,480,324,-0.03817765245729998,2013-10-17 00:00:00
UNP_21286,2012/7/19,63,145,18,4,14,4,744,168,85,92,88,6,31,14,270,354,0.03516018737432969,2012-07-19 00:00:00
UNP_20818,2020/1/23,36,120,20,2,26,3,594,156,135,217,87,9,54,5,594,660,0.034599071569314965,2020-01-23 00:00:00
UNP_20932,2019/1/24,33,119,24,4,33,5,672,108,114,219,106,12,39,0,456,510,0.03894248970083658,2019-01-24 00:00:00
UNP_21287,2012/10/18,70,117,17,4,13,3,546,186,102,96,94,22,27,15,492,390,0.013012146910822864,2012-10-18 00:00:00
UNP_20616,2016/1/21,68,101,21,2,33,8,564,336,126,143,81,11,52,7,270,390,-0.03545714697337643,2016-01-21 00:00:00
UNP_20699,2017/10/26,42,86,19,7,20,5,432,126,92,136,92,9,36,5,420,354,0.05622567122864397,2017-10-26 00:00:00
UNP_20617,2016/4/21,83,82,27,0,25,0,486,300,108,126,58,8,43,9,264,408,0.041383438090032636,2016-04-21 00:00:00
UNP_20605,2013/4/18,82,116,18,5,12,10,648,276,98,115,105,13,51,16,402,408,0.04030965513399076,2013-04-18 00:00:00
UNP_21285,2012/4/19,63,148,18,5,16,4,726,180,90,125,94,19,37,25,462,426,-0.036023753056715346,2012-04-19 00:00:00
UNP_20619,2016/10/20,63,95,12,1,16,3,414,228,113,196,79,11,62,8,330,516,-0.06672161422649514,2016-10-20 00:00:00
UNP_20698,2017/7/20,24,97,17,3,24,8,354,84,101,150,106,14,40,9,336,432,-0.015764067191876174,2017-07-20 00:00:00
UNP_20697,2017/4/27,52,93,24,1,20,5,390,102,100,135,77,11,33,17,504,432,0.03049832682396003,2017-04-27 00:00:00
UNP_20608,2014/1/23,62,153,26,6,28,12,960,144,67,125,89,9,40,12,492,258,0.03335308674888715,2014-01-23 00:00:00
UNP_20618,2016/7/21,83,104,25,2,27,4,498,234,126,140,96,8,42,22,396,546,-0.0338929276276726,2016-07-21 00:00:00
UNP_20613,2015/4/23,57,104,25,2,32,13,612,294,144,133,105,14,49,4,462,282,-0.02357085280615712,2015-04-23 00:00:00
UPS_21205,2017/7/27,14,84,15,3,14,2,594,66,76,93,53,11,24,5,486,240,-0.040074805978363326,2017-07-27 00:00:00
UPS_21207,2018/2/1,11,108,22,4,36,4,912,84,49,93,52,2,33,1,534,186,-0.06134148269960483,2018-02-01 00:00:00
UPS_21327,2012/1/31,42,85,29,1,26,4,684,90,84,108,63,0,58,1,618,336,-0.006565988049653249,2012-01-31 00:00:00
UPS_21137,2014/4/24,30,82,19,8,37,3,492,102,60,118,64,10,40,5,648,264,-0.006045933968526818,2014-04-24 00:00:00
UPS_21140,2015/2/3,32,65,22,6,40,5,534,84,74,102,72,3,53,8,672,336,0.004394311929247774,2015-02-03 00:00:00
UPS_21318,2017/1/31,19,86,21,2,30,2,804,54,70,80,39,0,36,3,522,234,-0.06750407253081547,2017-01-31 00:00:00
UPS_21204,2017/4/27,22,80,20,1,19,3,588,42,65,124,32,4,42,1,642,210,0.011243254539975213,2017-04-27 00:00:00
UPS_21138,2014/7/29,21,80,11,1,30,5,672,90,61,83,61,4,49,8,468,234,-0.03701541901620198,2014-07-29 00:00:00
UPS_21213,2019/7/24,14,138,16,0,33,2,660,54,51,120,42,3,50,9,708,240,0.08663439761953029,2019-07-24 00:00:00
UPS_21139,2014/10/24,16,64,12,2,18,1,540,72,48,92,37,8,44,4,654,186,0.001094675331232864,2014-10-24 00:00:00
UPS_21068,2013/4/25,19,53,22,1,12,3,504,54,74,121,50,6,56,4,744,240,0.022993990047249332,2013-04-25 00:00:00
UPS_21071,2014/1/30,40,85,18,1,44,5,612,84,69,133,57,0,81,8,576,228,0.0047204126675637345,2014-01-30 00:00:00
UPS_21212,2019/4/25,17,120,15,0,17,2,804,24,58,114,31,0,24,4,744,156,-0.08127242005553993,2019-04-25 00:00:00
UPS_21209,2018/7/25,11,100,10,4,23,1,540,36,62,97,41,11,28,10,612,210,0.06901453520405032,2018-07-25 00:00:00
UPS_21208,2018/4/26,17,101,11,1,24,1,456,48,70,102,34,3,41,3,420,234,0.04251789951667861,2018-04-26 00:00:00
UPS_21141,2015/4/28,16,64,12,1,17,2,492,42,82,113,59,10,47,3,552,252,0.03428098457794215,2015-04-28 00:00:00
UPS_21065,2012/7/24,43,53,13,0,26,4,492,90,112,87,64,4,72,2,444,390,-0.04631174793693138,2012-07-24 00:00:00
UPS_21067,2013/1/31,28,82,29,2,28,9,786,42,65,114,62,7,58,4,744,252,-0.02388283098895938,2013-01-31 00:00:00
UPS_21321,2016/4/29,22,76,26,13,13,7,438,96,74,126,57,2,33,1,690,312,0.0015250788974343619,2016-04-29 00:00:00
UPS_21069,2013/7/23,29,57,21,3,18,1,504,90,85,113,54,4,57,9,738,264,-0.0011414047874036546,2013-07-23 00:00:00
UPS_21214,2019/10/22,22,128,21,1,29,2,600,84,64,114,33,1,49,1,468,258,-0.02041847989781298,2019-10-22 00:00:00
UPS_21142,2015/7/28,13,87,9,1,15,1,540,48,87,99,70,0,35,1,624,282,0.050672829643052315,2015-07-28 00:00:00
UPS_21320,2016/7/30,16,51,11,3,17,0,516,48,57,98,42,1,74,1,786,258,-0.0008325285768822077,2016-08-01 00:00:00
UPS_21326,2012/4/26,12,56,13,1,16,3,450,48,62,111,37,7,56,9,642,330,-0.01757691775340442,2012-04-26 00:00:00
UPS_21215,2020/1/30,15,97,25,3,35,5,810,78,52,123,16,0,32,2,546,210,-0.0670352625520706,2020-01-30 00:00:00
UPS_21211,2019/1/31,11,137,29,5,39,3,882,30,50,98,22,5,21,1,618,216,0.04160489161871928,2019-01-31 00:00:00
UPS_21066,2012/10/23,30,54,21,2,27,4,516,84,88,98,46,3,62,3,570,276,0.03032428552786115,2012-10-23 00:00:00
UPS_21206,2017/10/26,0,1,0,0,1,1,0,0,75,187,59,2,56,13,1368,318,0.006579491853377029,2017-10-26 00:00:00
URI_21203,2020/1/30,28,39,17,0,15,5,636,108,67,77,76,2,25,6,492,432,-0.07014313057328891,2020-01-30 00:00:00
URI_21202,2019/10/17,19,36,21,0,13,4,504,30,60,97,65,2,35,5,408,510,0.051204104961708914,2019-10-17 00:00:00
URI_21300,2019/4/18,15,70,13,0,12,2,498,78,60,105,59,1,21,2,564,468,0.08142491801707341,2019-04-18 00:00:00
URI_21324,2017/1/26,21,74,26,0,24,6,474,174,47,83,49,1,25,8,444,246,0.112025163513493,2017-01-26 00:00:00
URI_21064,2013/4/17,32,35,25,0,21,4,426,72,52,63,44,10,19,5,450,192,-0.014365064415851503,2013-04-17 00:00:00
URI_21132,2016/4/21,41,44,23,0,16,7,372,228,66,83,60,4,12,4,216,444,0.07864987371030385,2016-04-21 00:00:00
URI_21336,2013/1/24,22,66,17,2,20,4,438,156,52,91,51,6,38,6,450,198,-0.005462279103716661,2013-01-24 00:00:00
URI_21195,2017/10/19,29,59,21,3,13,4,528,174,48,75,54,6,22,4,282,270,0.0005542306555315069,2017-10-19 00:00:00
URI_21334,2013/10/17,24,58,12,0,10,2,444,108,30,96,37,1,23,3,342,270,0.03595915166850738,2013-10-17 00:00:00
URI_21126,2014/10/16,17,89,19,2,13,4,540,126,33,69,62,1,18,0,378,288,0.06646686357902798,2014-10-16 00:00:00
URI_21338,2012/4/18,29,102,22,0,40,3,504,108,48,72,40,4,44,3,258,192,0.11830848620484803,2012-04-18 00:00:00
URI_21339,2012/1/26,16,84,22,0,26,3,354,156,37,89,59,0,32,7,432,294,0.08915727446960409,2012-01-26 00:00:00
URI_21131,2016/1/29,31,49,27,6,21,7,420,162,73,49,41,3,20,2,204,270,0.05111886622983719,2016-01-29 00:00:00
URI_21124,2014/4/17,25,59,25,0,10,4,426,132,58,66,36,2,24,2,420,300,0.02164174667357477,2014-04-17 00:00:00
URI_21125,2014/7/17,27,63,17,0,16,2,702,90,32,60,44,0,53,2,408,234,0.016908381640024398,2014-07-17 00:00:00
URI_21201,2019/7/18,22,61,13,0,10,3,522,72,81,83,50,5,24,2,486,510,-0.07894139819890822,2019-07-18 00:00:00
URI_21136,2017/7/20,30,73,16,0,25,2,474,198,49,82,48,4,19,3,366,360,0.032350497607506634,2017-07-20 00:00:00
URI_21130,2015/10/22,30,50,18,0,14,5,360,162,60,71,47,3,38,1,204,276,0.0997024535997688,2015-10-22 00:00:00
URI_21199,2018/10/18,11,70,20,0,21,3,606,66,77,108,59,3,40,3,588,360,-0.15038835617377946,2018-10-18 00:00:00
URI_21133,2016/7/21,29,47,33,0,20,6,420,114,69,84,49,2,17,3,348,294,0.0914686420529689,2016-07-21 00:00:00
URI_21135,2017/4/20,17,73,23,0,15,5,486,108,45,90,60,2,38,2,210,372,-0.0519882732785959,2017-04-20 00:00:00
URI_21337,2012/10/17,33,74,24,0,26,3,552,132,48,64,47,2,25,1,192,270,0.15488817073129635,2012-10-17 00:00:00
URI_21134,2016/10/20,20,44,21,2,5,5,462,132,52,77,44,5,27,3,378,294,0.04697003620479734,2016-10-20 00:00:00
URI_21127,2015/1/22,20,64,50,0,16,3,552,120,56,61,88,1,30,6,468,324,-0.017473718843733718,2015-01-22 00:00:00
URI_21196,2018/1/25,18,61,33,2,19,4,606,150,33,65,53,0,30,8,480,240,-0.019458821298051432,2018-01-25 00:00:00
URI_21198,2018/7/19,16,54,24,1,15,2,618,120,64,91,38,5,31,4,558,354,0.010715922941491709,2018-07-19 00:00:00
URI_21197,2018/4/19,14,76,18,0,17,7,534,114,44,96,42,5,23,1,306,330,-0.06544443766276042,2018-04-19 00:00:00
USB_20958,2016/10/19,20,37,11,2,11,1,540,72,81,151,88,17,50,16,534,324,0.013252814037802764,2016-10-19 00:00:00
USB_20634,2015/10/15,12,38,16,1,19,4,456,18,54,106,47,10,47,8,534,276,0.012592551148967956,2015-10-15 00:00:00
USB_20636,2016/7/15,15,36,12,2,17,3,474,72,107,127,78,12,40,17,456,390,0.015515136718750044,2016-07-15 00:00:00
USB_20544,2015/1/21,11,42,14,3,11,3,372,30,80,143,45,3,35,11,492,312,0.02402333657997624,2015-01-21 00:00:00
USB_20722,2018/1/17,28,58,22,8,17,2,456,18,30,44,33,10,15,5,348,108,-0.014518069668371547,2018-01-17 00:00:00
USB_20719,2017/4/19,22,65,24,1,23,5,564,36,55,121,64,8,32,8,618,198,-0.0022088476312606127,2017-04-19 00:00:00
USB_20970,2012/4/17,23,48,18,7,7,3,504,54,89,132,81,12,32,14,462,450,0.012516026686721249,2012-04-17 00:00:00
USB_20959,2016/1/15,20,59,15,3,14,3,510,42,107,140,96,16,52,7,672,384,-0.022038594074369918,2016-01-15 00:00:00
USB_20827,2019/10/16,19,34,12,1,13,1,348,48,56,95,62,0,32,6,822,360,0.015066990300975691,2019-10-16 00:00:00
USB_20635,2016/4/20,19,50,13,1,7,5,498,54,87,121,71,20,59,13,516,264,0.0195657288907114,2016-04-20 00:00:00
USB_20824,2019/1/16,23,38,9,6,15,2,444,72,47,68,39,10,20,2,426,252,0.02376483970478671,2019-01-16 00:00:00
USB_20825,2019/4/17,20,35,13,0,12,2,414,42,57,95,47,3,28,1,630,300,0.0077565512950852344,2019-04-17 00:00:00
USB_20720,2017/7/19,14,45,16,3,26,0,438,6,68,94,75,6,39,3,624,396,0.008715877467168065,2017-07-19 00:00:00
USB_20579,2014/4/16,15,26,13,1,11,4,348,66,74,93,68,8,55,14,546,276,-0.013167449961746014,2014-04-16 00:00:00
USB_20581,2014/10/22,9,21,11,2,7,3,336,30,92,118,91,11,61,9,510,480,-0.009436331358222638,2014-10-22 00:00:00
USB_20724,2018/7/18,19,40,11,1,18,3,450,12,58,88,37,2,28,2,666,228,-0.01130600438563778,2018-07-18 00:00:00
USB_20966,2013/7/17,25,39,16,2,11,3,468,108,58,73,48,7,34,5,348,324,-0.01422051979574024,2013-07-17 00:00:00
USB_20965,2013/10/16,26,35,16,0,11,3,396,120,23,26,20,2,11,5,114,48,0.009761404553287887,2013-10-16 00:00:00
USB_20826,2019/7/17,17,28,8,0,11,1,378,48,67,74,49,6,36,5,468,330,0.02224736585233233,2019-07-17 00:00:00
USB_20968,2013/1/16,27,50,19,11,11,3,516,78,86,104,75,12,45,5,360,306,-0.0039061676137692736,2013-01-16 00:00:00
USB_20969,2012/10/17,14,41,22,6,8,4,390,36,55,47,39,1,14,3,300,174,0.017554303536851945,2012-10-17 00:00:00
USB_20964,2014/1/22,29,40,14,7,11,4,468,120,127,140,94,16,84,11,804,498,-0.00336708028331878,2014-01-22 00:00:00
USB_20580,2014/7/16,13,30,11,8,8,5,306,54,52,94,49,2,41,6,546,216,-0.01778292081595756,2014-07-16 00:00:00
USB_20823,2018/10/17,20,48,8,2,14,2,480,54,71,128,83,10,21,5,672,366,0.037865416106598986,2018-10-17 00:00:00
USB_20554,2012/7/18,14,45,19,4,13,5,396,54,106,104,85,22,33,9,564,384,0.01608493981866577,2012-07-18 00:00:00
USB_20723,2018/4/18,24,50,13,1,23,3,582,24,58,83,63,3,29,7,690,342,-0.019992168730144755,2018-04-18 00:00:00
USB_20967,2013/4/16,25,35,18,6,13,3,396,96,98,119,118,15,44,15,678,396,-0.017712402529678983,2013-04-16 00:00:00
USB_20828,2020/1/15,22,34,9,3,15,3,378,60,42,59,30,5,9,2,318,114,-0.02862694694321688,2020-01-15 00:00:00
USB_20721,2017/10/18,13,44,13,2,20,1,360,36,53,79,62,5,35,4,540,318,-0.011321466188918605,2017-10-18 00:00:00
